"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48"
"1",5.77028064608056,5.60908277004277,5.51097527342707,5.45057366504171,5.40422568187001,5.37200713137451,5.34058956063594,5.33180571254385,5.31837358999965,5.31666809511027,5.3029071153707,5.29478643292349,5.29803051086212,5.29237327654203,5.27457437843627,5.27490282884245,5.27571784010263,5.27792866924718,5.2806660668201,5.28575908163664,5.28958880091491,5.29383879752873,5.29922724633622,5.3079670348653,5.31530034241199,5.32229700951422,5.32375622796514,5.32623471519459,5.33222444034081,5.34009422220918,5.34190090738513,5.34222891364706,5.34392646227084,5.34711870259958,5.35319244191242,5.35773971717074,5.35965298032932,5.3612459416836,5.36620879000276,5.368089453646,5.37151049742274,5.37429946296908,5.37962135828347,5.3832017046332,5.3851470027645,5.38982955260252,5.39294880223585,5.3969785070965
"2",5.07192936172369,4.92843655907557,4.86534169319189,4.81733209917211,4.77037856036933,4.74760990184579,4.74717927333436,4.7559930841609,4.75436925869302,4.75770633411879,4.7623813953197,4.77675414236677,4.78196285566255,4.78099749942873,4.78436704492335,4.79714503830184,4.80417774900725,4.80719986320403,4.81479592732062,4.82049999675843,4.83227324901792,4.84301385005941,4.85213279847477,4.86316814431072,4.87377487877686,4.88284715330046,4.89246752656375,4.90121918999225,4.90873057591178,4.91750281895244,4.92118731624139,4.93110305409863,4.9397878117058,4.94795027371487,4.95736511571063,4.96279790592646,4.97081030117751,4.98006576754616,4.98797158407948,4.99598053977903,5.0038432865435,5.01288734160397,5.01990324411058,5.02983209779606,5.03810309569351,5.04644019062985,5.05346127572748,5.06074313546487
"3",5.57479695365016,5.41316178222241,5.33457312380468,5.26358571180562,5.22358716977531,5.20572425131742,5.18466164726104,5.1682662664021,5.15645606056008,5.1510634738655,5.14012361355148,5.13196318126452,5.13130686662504,5.12730507496409,5.12681195440094,5.12737844061049,5.12936310028771,5.1272891443114,5.12626441342562,5.12303826584015,5.12027880551805,5.11872825523955,5.12083653901444,5.12298392626467,5.12406312394827,5.12432488345815,5.12704433795419,5.1293293088312,5.13095292146182,5.13218635209079,5.13393205454729,5.13528938032508,5.1390453927136,5.14099669576373,5.14330224606107,5.14280710026717,5.1423153549679,5.14545732363636,5.14723924632109,5.14855381231441,5.15163264297926,5.15469793584899,5.15821577348104,5.15932504352267,5.16158550439483,5.16438243441205,5.16647182052923,5.16963324535918
"4",4.48127336888146,4.35292857657562,4.27832636840283,4.23854691609266,4.21021355025281,4.1827264344043,4.16802220037198,4.15627336560725,4.14753887995229,4.14135786278015,4.14086834537829,4.13919620602748,4.13912481798732,4.13818346044956,4.13606274107048,4.13636832698173,4.1365252167484,4.13603526548738,4.13763733444851,4.13799373577292,4.13708913063171,4.13918705168058,4.14266940164225,4.14546570653234,4.14859799617943,4.15068901403328,4.15444138020541,4.15631885225075,4.15784611671352,4.15907031502789,4.1610333151838,4.16390569240902,4.16697084111934,4.16895960549517,4.17049888339981,4.17015448156314,4.17177454653067,4.17348380551661,4.17592100913154,4.17891170818124,4.18087801937531,4.18419310415792,4.18712030550416,4.18856725092979,4.191170671251,4.19419376207104,4.19620208831199,4.19744219745427
"5",9.65002364573476,9.5362899931803,9.48553137483446,9.45829420731138,9.42355700883037,9.39169264098425,9.36622007863386,9.35642157656192,9.35323460748553,9.34151114149489,9.33103353542554,9.30993258008691,9.29514200450361,9.28744847581143,9.28285185076385,9.27576211158385,9.26756047811484,9.25658622467547,9.24843534113932,9.24691949129712,9.2420956675861,9.24220486311351,9.24351375228007,9.2480923827022,9.25369497232609,9.25454552659811,9.25067335571548,9.24672834577646,9.24114043834967,9.23862892428251,9.23039453599633,9.2296815302356,9.22939729823062,9.23049413877433,9.22769027606596,9.23027390827683,9.22953658699819,9.22740510832295,9.23094304034783,9.22919584893955,9.22872900291394,9.22954716686075,9.22899258068587,9.22853035827118,9.22836152101046,9.22994680857226,9.2318905182865,9.23400346400442
"6",5.99419494142839,5.81054973782501,5.71628782730527,5.65124344058966,5.58968632693223,5.56700810614641,5.54347879377725,5.51587817515901,5.50124467069585,5.49282621753364,5.4761324011586,5.46652794050681,5.46027105798337,5.45727479035842,5.45298381901758,5.45057762040512,5.4483787779294,5.4417636941419,5.44570722187733,5.44756753781665,5.44239120343144,5.44139739051425,5.44013000757528,5.43819722010046,5.44149038680493,5.44250540927422,5.44361513321527,5.44491474614187,5.4443056600714,5.44464672375514,5.44350319910107,5.4448095176935,5.44729057891225,5.44965359033497,5.45094578073162,5.45412410030565,5.45439019268585,5.455823595486,5.45659092236201,5.45586614255227,5.45609685177384,5.4566066396063,5.45802431245334,5.45976336122973,5.46112843105336,5.46154716953239,5.46287076964622,5.46379376671742
"7",4.79832935470243,4.69013448069224,4.61196729896895,4.56792535130422,4.52887775334376,4.50992386152698,4.49139826249788,4.48849901154679,4.48414878384735,4.48037722483865,4.4789310462677,4.48787614131141,4.48853741062355,4.48886146028167,4.49762033379186,4.51173726243063,4.51613425218498,4.52385494152691,4.53201542395463,4.53968134757471,4.55051485517731,4.5539572507431,4.56220826760184,4.57177504045785,4.57880520610645,4.58318037272249,4.58525150337865,4.59148486554746,4.60090747655487,4.60914290460544,4.61480083078089,4.62341037021824,4.63180766824603,4.63824032488804,4.64608769185281,4.65123317489379,4.65770448754726,4.66509226094541,4.67240639493528,4.67754726352249,4.68505079148969,4.69102260446612,4.69825295749181,4.70378921961914,4.71154886990278,4.71710192344439,4.72370482923457,4.7302445743199
"8",4.95379513074922,4.85538941357213,4.78901602100449,4.74081111116064,4.70761716263631,4.69571267922584,4.68150872975159,4.6762987288404,4.67352730528156,4.67815142506898,4.67464168594042,4.67679146293759,4.67940686412117,4.67965436234698,4.68393356649008,4.68408257591359,4.68542462344896,4.68817411053761,4.68938572639145,4.69566457563456,4.69747908579738,4.70420276907684,4.70877594198029,4.71682348506901,4.72059390500499,4.7249813992707,4.72647341366459,4.7329809138626,4.73835915498042,4.74613916274986,4.75103446267206,4.75670930331256,4.76463328227032,4.76786019491906,4.77573335053966,4.78052810480957,4.78808031347161,4.7918788360077,4.79632245930896,4.80203892385112,4.80891880589885,4.8133653125503,4.81831630304962,4.82304789204874,4.82996249138334,4.83299099022513,4.83970282109937,4.84601965016995
"9",5.29386660665614,5.16663730825958,5.07162778360114,5.03520666963708,5.02706595243112,4.98750861255589,4.98141328841708,4.98719123040933,4.98096250911157,4.97303007061053,4.97167757847651,4.97730912582156,4.98001116562849,4.97999576413913,4.98447699280498,4.98877774825161,4.99725297969889,5.00312132767297,5.00988173785016,5.0216525468439,5.02634811847671,5.02905369561473,5.02863087968629,5.03333298711678,5.04202015348101,5.0455574545288,5.04729603930119,5.05185048293418,5.05695057327952,5.06480887603826,5.06970122955096,5.07308899371393,5.07857615074047,5.08106509821242,5.08631467230252,5.09406621519763,5.09916460880105,5.10123646503706,5.10716100655613,5.11386238932493,5.12015753937358,5.12673361222348,5.1322572629878,5.13856477041075,5.13950451074883,5.14512201921209,5.15205684918746,5.15642083658318
"10",4.86404935875133,4.75546356687064,4.63816507569059,4.58479121241616,4.53779045431347,4.51768654385319,4.52254408169411,4.50883108946393,4.50178670774209,4.48830454726484,4.48421006381,4.47842758587649,4.47337833317745,4.46975413974135,4.47293614581387,4.46818690577913,4.47168047549432,4.48004907832768,4.48236236389331,4.49035487804908,4.49582263146335,4.50081421324751,4.50654561063339,4.51361820143728,4.51831962228009,4.5220033308381,4.52980260617671,4.53491796704849,4.54184396695826,4.54410609018511,4.54709753353521,4.5502331068165,4.55281761718046,4.55876337879734,4.56276068523656,4.56847605798813,4.5774940070691,4.58121566913509,4.58637586450175,4.59317965277612,4.59757337621658,4.60159389831532,4.60989460998048,4.61780606532659,4.6219396360573,4.62623570808659,4.63030216927408,4.63453918109369
"11",4.6772036976645,4.59267059723252,4.55339711865569,4.51650821169305,4.49747569546553,4.48246450931093,4.47979463773948,4.4713496905165,4.4696542874834,4.46799606513623,4.47057511518576,4.47653799826847,4.47459474634079,4.47871637483308,4.48030442005416,4.48450748614223,4.49276606210872,4.49804542507382,4.50321366013988,4.50397190934662,4.50838839372677,4.51857948477411,4.52204359290165,4.53172503632588,4.54076161628343,4.54192269005029,4.54755100947362,4.55698776371797,4.56421164540943,4.56915396347091,4.57384161652098,4.57737865029538,4.58441467652141,4.58824669082786,4.59340219856957,4.59858734253778,4.60156936648718,4.60823080327229,4.61570567071629,4.61942404762166,4.6221889803146,4.62821304882346,4.63384357512488,4.636546484631,4.64210441805129,4.64658745216767,4.65225304770123,4.65750256593375
"12",4.63603012008526,4.53784084672739,4.4500901667606,4.40400022565683,4.37254779804695,4.364025796668,4.35040077609713,4.34343134191635,4.34332897925242,4.34044778451651,4.34355541977804,4.34345356438623,4.3426958955181,4.34928122230198,4.34649367803427,4.35104065651087,4.35303157628889,4.35708369312382,4.35885197258136,4.36115445778695,4.36648238155678,4.37142810972311,4.37986341563922,4.38431275052306,4.38862988554656,4.39190425371666,4.39734834071061,4.40256529001801,4.4043378558169,4.41168605126675,4.41655676941338,4.42395772275374,4.42842203814783,4.43297383463107,4.44075148357368,4.44396614858572,4.44805320642433,4.45381617646524,4.45791886729111,4.46286061934952,4.46746014549654,4.47166369084699,4.47711770422714,4.48116408995896,4.48577929697902,4.48935287775086,4.49037418907383,4.49442849627797
"13",5.15542388005872,5.02319046848716,4.95788841154965,4.95662333326804,4.93678098334669,4.92033650022437,4.93015447710579,4.93388852590494,4.92636801612982,4.92489232433442,4.94070945870051,4.95333522354366,4.96280657207401,4.97826055189409,4.99461918998518,5.01448721451934,5.03022293829472,5.05002264746291,5.06128060815388,5.07894179985719,5.09218337314747,5.10344891514969,5.11664813769852,5.12741018203076,5.14016313675294,5.15075469187731,5.15663722289607,5.16555951523727,5.17412562812259,5.18199046558817,5.19149802910474,5.1995220445698,5.20406025179323,5.21370241745293,5.22030946789819,5.22992023554214,5.23958386269455,5.25114720744508,5.25860745126103,5.26859195598282,5.27766666107044,5.28354350854069,5.28892729872918,5.29251955335755,5.302176198639,5.30933176656858,5.31472383529379,5.3231106701915
"14",4.78821294420566,4.6823190658424,4.58597804019621,4.54983050891286,4.52444753594037,4.51686239652993,4.52609500041502,4.50770823870464,4.51134148718431,4.50401230289691,4.5095319855279,4.50132256269224,4.49674988665424,4.49797179001233,4.50024703578623,4.50683683529789,4.51129148495999,4.52311549837655,4.53406908470968,4.5453108803186,4.5563925590943,4.56559194268146,4.57328884939913,4.58137889167541,4.58862949846127,4.59400338411992,4.60152856082552,4.61224114927756,4.62020450174326,4.62485011637545,4.6295033076147,4.63954376002638,4.64684733361065,4.65152304208242,4.65735527390385,4.66034790710556,4.66651426421992,4.67266468532221,4.67713521087047,4.68208730137063,4.68743520508093,4.6906586271587,4.69572098665895,4.70178177086467,4.70667501723646,4.7142564687033,4.7177895814315,4.72077406535708
"15",5.31171659894771,5.15025969743638,5.05581050054319,5.02136920717281,5.01500900980697,4.99784052043688,5.00882188818701,5.017932808087,5.01864476269442,5.00740053054905,5.00356572046461,4.99584348880844,5.0024048136091,5.00054185541241,5.01374310356863,5.02358055917935,5.03288725638649,5.03652331816878,5.0436445153109,5.05257063871685,5.06202834248631,5.07452844841569,5.07812090820491,5.09126994518541,5.09499054882032,5.10395649296502,5.11081487703736,5.11904243717944,5.12519742016733,5.13304079184494,5.1414036558032,5.14833302669965,5.15878634065201,5.16205884650457,5.16990517986936,5.17255563019938,5.18014572956526,5.18819378661835,5.19365169875586,5.20221731548996,5.20583284846762,5.21176173802967,5.21750300119773,5.22173231518458,5.23004939581393,5.23715811978304,5.24336681787003,5.24851647016077
"16",5.33108868211357,5.18627701799027,5.12572459776149,5.09850971860718,5.08232043962226,5.07029288993193,5.05337165868313,5.0486530573369,5.04543646651424,5.04331874511157,5.04856163969526,5.05208277411993,5.06181623329828,5.06707551789676,5.07301638218434,5.08546166216217,5.08709046643734,5.09845789142585,5.10708400681574,5.11641440194194,5.12782976410704,5.13319850498989,5.14408296701568,5.15115206596967,5.15755455826099,5.16921927854126,5.17476997399513,5.18070106695793,5.19121362967117,5.20143010788856,5.20944001824874,5.21316328002727,5.22143631068409,5.22917876022433,5.23643439552926,5.239257931746,5.24382442346623,5.24917221158298,5.25624562710482,5.26372928028971,5.27274735349989,5.28030930047262,5.28569008337296,5.2919823467198,5.2987788569784,5.30662115850265,5.31053388580864,5.31783848873149
"17",5.45390446393442,5.34048924451663,5.29364472731983,5.24904850032962,5.21133318912603,5.18522625284255,5.16336868969912,5.15800134325418,5.13600463353824,5.151686971811,5.15270184081633,5.16196435116009,5.16754522356647,5.16373851908598,5.1648824448548,5.17301816203599,5.17989705871109,5.18547690765867,5.19447197718986,5.20093347532172,5.20926542747506,5.21308601272418,5.22907018563342,5.23611244003147,5.24286836134757,5.25475330906294,5.26688353718952,5.27065506144663,5.28219987223397,5.28702892945943,5.29500954194022,5.29946470450342,5.31006759551786,5.32061153429713,5.32778496906866,5.33357014148924,5.33876629073915,5.34690611612074,5.35139391242185,5.35914717744268,5.3671390327336,5.37418155489159,5.38216671741024,5.38702519553318,5.39477165143909,5.40002050332673,5.4056713414949,5.40836319362388
"18",5.76060917447243,5.64254213966835,5.58299367209637,5.54222489698176,5.52934445637812,5.49844933980911,5.47893214597784,5.47992320346834,5.49673107440236,5.50367790312787,5.49644627144635,5.5123986336756,5.5090351972479,5.51131676137881,5.51862983323888,5.52249859861872,5.52960036319081,5.54010419812242,5.54796531056625,5.55401310410036,5.56542951591451,5.57328656201086,5.57861716206896,5.58826111806798,5.59606925816668,5.60002976072564,5.60718500493955,5.61238441352339,5.62027395761063,5.62323290203697,5.62592676362357,5.63173049098087,5.63894409554926,5.64866064090517,5.65835466805067,5.66652756143834,5.67277541898393,5.67885010568889,5.68982030263747,5.69657405334792,5.70059332558846,5.70640213197042,5.71446557458735,5.72639565853692,5.73185172721515,5.73511419336898,5.7459825703616,5.75475183040507
"19",5.89316264440424,5.77881789414148,5.67195470456057,5.6368624256613,5.62537047215919,5.61604156662418,5.60309518663506,5.59085993109639,5.58832420399606,5.58423917606862,5.57595124860026,5.58202623295972,5.5812624599897,5.58307480630649,5.58924447898291,5.59725133529304,5.60440519710115,5.60970320468905,5.618015703608,5.62731602988975,5.63392810570811,5.63188134675347,5.63875116303058,5.6424648670541,5.64989601992531,5.6607346039843,5.66417940569022,5.67150069200235,5.68442491271037,5.68992206787966,5.69726869598581,5.70393260747683,5.71208123199859,5.71966502928603,5.72229996768769,5.7300637108296,5.73199251457377,5.73877121102332,5.74393101169331,5.75132814782445,5.75866914664954,5.76493731440455,5.77580230394327,5.78477618947193,5.79344310200309,5.79545193556165,5.79990867197984,5.80605547349474
