"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48"
"1",7.02173718040505,6.7894679070238,6.70044516554947,6.62966019980962,6.56663306792999,6.53958927206057,6.52575499505658,6.51524270234374,6.5063067963194,6.489393877055,6.48913776617724,6.4931442467645,6.50513846844573,6.50082515115427,6.50796636550744,6.50815446993273,6.50382785822768,6.50602387742948,6.51287655044367,6.52249041896471,6.52768630011979,6.52883144390699,6.52865047461799,6.53540616009561,6.53389479999606,6.54476181319159,6.54552313349715,6.54767002678831,6.55412605557024,6.56007789863762,6.56419619751876,6.570099916592,6.57522499266909,6.58234275566243,6.59091411877681,6.59757350806852,6.60170161225698,6.60863035957187,6.62149047053781,6.62411649681113,6.62821070625122,6.63906254852036,6.64799373963398,6.65125753305078,6.65713525738435,6.66730559200167,6.6734065729927,6.68015483777164
"2",6.05125709237142,5.88146632602042,5.84533066889655,5.77810024940562,5.75650992167528,5.72683729432146,5.71225148711732,5.70348202976306,5.70493477957165,5.70886968159639,5.70658127223462,5.70708801577287,5.71066209777555,5.7106343636077,5.7197427108405,5.72303414794657,5.73088176484089,5.74719830792542,5.74863948828265,5.7596837695756,5.76856824375807,5.77532025235918,5.78116755761237,5.79344242154391,5.80311765054776,5.81073152141379,5.81558850744431,5.82435244519111,5.83036379395345,5.84240672081621,5.8529394837434,5.86513274406675,5.87821127922217,5.88951666869675,5.89887925194506,5.90497305405727,5.91056857227043,5.92316790521133,5.92811474341912,5.93613212473359,5.94051508063987,5.94787725935981,5.95685781649284,5.96444917402162,5.96959437693659,5.97839163334646,5.98553945418864,5.99148858876531
"3",5.94533958573166,5.78246960975643,5.68782219190736,5.62986323762397,5.5956486285485,5.56100205430554,5.53884651827776,5.52845366576882,5.51998285274418,5.51283118308303,5.49995841882466,5.49846507982256,5.49695759400662,5.49163631706315,5.48925572938802,5.48829842491107,5.49219848507359,5.49129861371969,5.49106351354495,5.49153265735282,5.49311522052794,5.49471243506291,5.49851202097803,5.50062477794207,5.50353660502026,5.50809376196881,5.50922420111556,5.5102621811368,5.51380333109265,5.51490806845517,5.51871402135646,5.52009890986441,5.52364582862628,5.52753879739847,5.53051573293506,5.53335647268561,5.53709819098687,5.5398505643037,5.54377734288277,5.545882893378,5.54974412036905,5.5519679648469,5.55602447056673,5.56026047334147,5.56399522101645,5.56655145791858,5.57049760718249,5.57438318272906
"4",5.76146074141989,5.59356023316145,5.49902936508571,5.43465092428497,5.39719295221272,5.37028705690557,5.3487731106151,5.33266484964681,5.32541537747086,5.3165752069751,5.31067466972439,5.30733411871205,5.30446676918575,5.29955268604072,5.30157697293788,5.29913287757343,5.29997807778857,5.2996904382116,5.30023687937502,5.30069231170334,5.30185494141101,5.30422614425526,5.30829523110667,5.31019299784518,5.3121290626682,5.31230600361842,5.31307169536705,5.31719596852154,5.32159564356483,5.32454199581854,5.32704594195503,5.32954552827391,5.33316989662359,5.33553202189631,5.33775029636545,5.33890614115166,5.34171292964179,5.34260808048956,5.34544041156678,5.34799045642717,5.35166402050643,5.35600868724203,5.35810323070427,5.36021934733183,5.36298770589254,5.36699753817447,5.36937651154359,5.370755825162
"5",6.89876416235379,6.73033663436415,6.63325262503488,6.56551382331435,6.52223985550156,6.48085562206458,6.45734161062424,6.44654008817437,6.43431479018751,6.41488600023442,6.40634173965435,6.39473278838445,6.38864344873762,6.38423703043913,6.37829653652537,6.37415646510931,6.37367204683804,6.36820155681815,6.3635099232524,6.36251197968258,6.35876775577616,6.35708196701011,6.36023253165946,6.36276852364288,6.36512586576636,6.36423205079037,6.36255159348553,6.35903906144841,6.35912582143794,6.35888780494902,6.36161462755801,6.36344143312145,6.36448737788292,6.367766289364,6.36568702630644,6.36928723904162,6.37069685992926,6.3742858094157,6.37550776546076,6.37800826560137,6.3799706900876,6.38154501370099,6.38265179036784,6.38472256635956,6.38775056192524,6.39000203829448,6.39313759153184,6.39746831120701
"6",6.4169044854018,6.26138274576642,6.15072553713906,6.08409527342677,6.02378717452853,5.99121315550912,5.97956208818026,5.96715377219804,5.9455296184033,5.94036607373962,5.93368535316444,5.93114160424086,5.92499297450899,5.92190265309192,5.91526735103991,5.91314417804457,5.91133585345439,5.91320615410602,5.91335448296809,5.91356991430888,5.91350369015583,5.91470560858128,5.91407445503994,5.91487229028614,5.91731014518495,5.920099303683,5.92501114230902,5.92587926320209,5.92630797518183,5.93088988054526,5.93346632940914,5.93700637130644,5.94130452702243,5.94505727403028,5.94913090118906,5.95105896076904,5.95101755722971,5.9546976259764,5.95836890972189,5.96208110619707,5.96503949621883,5.96764900626308,5.9733616076677,5.97496937330051,5.97727331293004,5.97916321572728,5.98478311639958,5.98786808215755
"7",6.09671733951564,5.96123242394072,5.87161893770812,5.79755561570228,5.75683545319182,5.71345915628999,5.71111224688039,5.70848399971789,5.70299329411616,5.6910417157675,5.6889878293854,5.69036023052016,5.69019889770991,5.68707480857909,5.68586531466271,5.68719671293046,5.68799904516618,5.70037376193887,5.71075817603894,5.71729319655344,5.72476942964483,5.72644177585338,5.73392866697048,5.74396502817422,5.75016450013688,5.75690077598266,5.75844342854096,5.75981440019742,5.7636534347703,5.7739319095724,5.77717096905035,5.78045206393797,5.78895101572504,5.79206366433356,5.79864677347167,5.8060342407362,5.81362898184865,5.81978147053838,5.82427885860686,5.82912806806145,5.83340301893857,5.83854098801459,5.84651909890833,5.85115159031023,5.8565288365408,5.85966576397255,5.86466357518883,5.87043284582777
"8",6.08959584751488,5.98391570871302,5.88210665517423,5.82826527011885,5.79508881252218,5.76748520845385,5.74767148540792,5.73207208362119,5.73082205429271,5.73678761641811,5.74605009646427,5.75871170620763,5.76003759407811,5.75872940174885,5.76588326014591,5.77653569122121,5.78364983272341,5.79163561219868,5.79936518252227,5.80813801773697,5.81751728233792,5.8265624798357,5.83107017525698,5.83909896201428,5.84823339331912,5.85126628862669,5.85659787400576,5.86225159751538,5.865824602759,5.87120697693725,5.88088677571419,5.88772694701076,5.89337491223555,5.89919576014877,5.90521299814915,5.91022616568323,5.92249391146838,5.92638892706316,5.92990835802823,5.93094645925336,5.93554233561546,5.93902777091273,5.94514976783323,5.94825504440036,5.9534652569259,5.96148089822398,5.96576148880969,5.97203425086765
"9",6.11817552353793,5.97797482889128,5.88799337397936,5.81795522697392,5.78096605630506,5.76738907788137,5.75011978582203,5.74807642816265,5.73268483657823,5.73092532004616,5.73085265681364,5.71995921493074,5.71844113564105,5.72264281243294,5.721736360631,5.73396082798914,5.74251306532301,5.74533610387374,5.756437940761,5.76815647880079,5.77016274219967,5.77754481816317,5.78610416635082,5.79883568280375,5.81288171737146,5.82068314528346,5.83158220993894,5.83763287551994,5.84271561424709,5.8463171739758,5.85009172311853,5.85600267536797,5.85990919237932,5.86385212691534,5.86811846937301,5.87799570292847,5.88471079103214,5.88965990652171,5.89901925330834,5.90849926077065,5.91431119211093,5.91867660367269,5.92161317230616,5.92951372950294,5.93224213155799,5.93644213102778,5.94161555775773,5.94716570838719
"10",5.94153266525362,5.78220971906988,5.71309447514677,5.65903449298576,5.6291588785864,5.6010926149846,5.58814675985872,5.59975439758572,5.60053667931374,5.60889005312342,5.60142793350741,5.59994216829394,5.60820578666877,5.60227723565446,5.60320507306463,5.60650124989033,5.61278450034786,5.61818703273441,5.61967301526245,5.63092626593536,5.6356306641002,5.63623072195261,5.64243902414213,5.64942220834544,5.65585400152539,5.66377767614419,5.67442275839777,5.67940687046879,5.68817891447047,5.69338518852233,5.70179552024842,5.70915039532986,5.71331077075181,5.72138052520266,5.7277749600285,5.73212391740399,5.73962034884793,5.73988866357622,5.74708773228972,5.75275332925661,5.75712777900906,5.76303335425239,5.76703935089169,5.77119793951281,5.77803189667293,5.78161077085257,5.78587492512166,5.79223281981626
"11",5.80723934493817,5.65581626252013,5.59563620870942,5.54010291414311,5.50768609825512,5.47280302869392,5.45911360647248,5.4483959658726,5.44344749527516,5.44157821046516,5.42244120256644,5.41428615002317,5.4138181914853,5.40788722108084,5.41481381907137,5.42192869931191,5.42271114879249,5.43767651446363,5.43899613639434,5.44295726659183,5.44842339010947,5.45296019983916,5.46070410840636,5.4665475445853,5.47655594854042,5.47629198192813,5.48313739574855,5.48915365318977,5.49508781118714,5.50222652477941,5.50637690638373,5.51156042093238,5.51630099496531,5.51898904429733,5.52171208615392,5.52787225103998,5.53952919949823,5.54352644410622,5.54856976753089,5.55315500350278,5.55457550117666,5.56089980296775,5.56638693778863,5.56988703493416,5.57402086267504,5.57986809796053,5.58902092860203,5.5930639051173
"12",5.93307725252482,5.77475704862932,5.64405792233241,5.60512546428483,5.57657038252105,5.55210050377256,5.54210466803063,5.52852580624411,5.52918488560045,5.53219957403116,5.53500088609795,5.54637383292439,5.55281950350982,5.5554439544178,5.5543146888942,5.56677812690977,5.57327533269949,5.57612695561073,5.57673076213228,5.58385230939667,5.58717576253264,5.59458827348447,5.60423792661813,5.60054488853459,5.60600595174155,5.60904930091527,5.61717814934308,5.62076776582337,5.62288682880793,5.6280247747782,5.63388486891071,5.63492388586062,5.64196155197039,5.65133342843092,5.65726513562036,5.66384318857226,5.6705794431149,5.67827022932579,5.68348307663634,5.68838784410977,5.69431806498601,5.70292842655716,5.70993565504206,5.71457071604638,5.72139166765805,5.72620141341753,5.73018015098048,5.73321102870329
"13",6.00866468916916,5.90775764553318,5.8385705619894,5.83194978645841,5.80370831059679,5.79690748104265,5.80902472817891,5.82437670047326,5.82979596191255,5.82719133394712,5.83728539932421,5.84063840650527,5.84735954384583,5.85099033002356,5.85802878493334,5.86280773551041,5.8739393612614,5.88770053480072,5.8938417353509,5.90673054171312,5.91907075428816,5.92292054897487,5.93453330869012,5.94211061466185,5.95671622263737,5.96795144069659,5.9754521045473,5.98673824627738,5.99397985774081,6.00737862736191,6.01950955568641,6.02755761267745,6.03602013020179,6.04781975655097,6.05323571825776,6.06206754422214,6.07221833472141,6.08559298007323,6.09317761470705,6.09837666915855,6.10578895977001,6.11311029580965,6.11946481973518,6.12456195451271,6.13192530381973,6.13807629406871,6.14089764666463,6.15022996107568
"14",5.98889447683954,5.83317466511434,5.75994786997993,5.70996865556166,5.68352811353555,5.68940340083205,5.69594671512927,5.68887646570004,5.70414809582826,5.71143076159255,5.71721368735299,5.70916940078604,5.71570427741952,5.7341570459259,5.74297361533629,5.75191537835197,5.76135826611505,5.76934427192718,5.78087869761905,5.79617297243053,5.80357259425067,5.81780954494582,5.82674263162181,5.83913546183954,5.85254621487322,5.8632414215111,5.87408590215762,5.8878079075241,5.90294854646704,5.91152735036216,5.92051547947175,5.93119157854749,5.94206638829973,5.95279626149449,5.96071137110196,5.96943304495971,5.97940608955591,5.98738690822019,5.99220735538954,6.00067397552171,6.01038380677368,6.01956342068733,6.03295500986305,6.04209116345686,6.05334848191898,6.06114532652465,6.07012301746378,6.08013870599358
