,county,auto.cbp,auto.cbp.pct,NiCu.Mine.cbp,NiCu.Mine.cbp.pct,CoMn.Mine.cbp,CoMn.Mine.cbp.pct,NiCuCo.Prod.cbp,NiCuCo.Prod.cbp.pct,Li.Prod.cbp,Li.Prod.cbp.pct,Graphite.Prod.cbp,Graphite.Prod.cbp.pct
372,13027,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
373,13029,0,0,0,0,0,0,0,0,0,0,0,0
374,13031,745.161304,0.000625861,0,0,0,0,0,0,0,0,0,0
375,13033,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
376,13035,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
377,13037,0,0,0,0,0,0,0,0,0,0,0,0
378,13039,0,0,0,0,0,0,0,0,0,0,0,0
379,13043,0,0,0,0,0,0,0,0,0,0,0,0
380,13045,1892.62764,0.001589618,0,0,0,0,0,0,0,0,0,0
381,13047,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
382,13049,0,0,0,0,0,0,0,0,0,0,0,0
383,13051,53.78965357,4.52E-05,0,0,0,0,0,0,0,0,10.93890628,0.002391418
384,13053,0,0,0,0,0,0,0,0,0,0,0,0
385,13055,0,0,0,0,0,0,0,0,0,0,0,0
386,13057,499.7556251,0.000419745,0,0,0,0,0,0,0,0,0,0
387,13059,87.86939475,7.38E-05,0,0,0,0,0,0,0,0,0,0
388,13061,0,0,0,0,0,0,0,0,0,0,0,0
389,13063,362.79292,0.00030471,0,0,0,0,0,0,0,0,0,0
390,13065,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
391,13067,750.5452787,0.000630383,0,0,0,0,0,0,0,0,0,0
392,13069,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
393,13071,0,0,0,0,0,0,0,0,0,0,0,0
394,13073,74.76258831,6.28E-05,0,0,0,0,0,0,0,0,0,0
395,13075,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
396,13077,385.4497797,0.000323739,0,0,0,0,0,0,0,0,0,0
397,13079,0,0,0,0,0,0,0,0,0,0,0,0
398,13081,0,0,0,0,0,0,0,0,0,0,0,0
399,13083,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
400,13085,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
401,13087,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
402,13089,524.5957659,0.000440608,0,0,0,0,0,0,0,0,0,0
403,13091,0,0,0,0,0,0,0,0,0,0,0,0
404,13093,0,0,0,0,0,0,0,0,0,0,0,0
405,13095,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
406,13097,515.3822568,0.00043287,0,0,0,0,0,0,0,0,0,0
407,13099,0,0,0,0,0,0,0,0,0,0,0,0
408,13101,0,0,0,0,0,0,0,0,0,0,0,0
409,13103,0,0,0,0,0,0,0,0,0,0,0,0
410,13105,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
411,13107,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
412,13109,0,0,0,0,0,0,0,0,0,0,0,0
413,13111,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
414,13113,709.8778126,0.000596226,0,0,0,0,0,0,0,0,0,0
415,13115,854.9085113,0.000718038,0,0,0,0,0,0,0,0,0,0
416,13117,315.4805417,0.000264972,0,0,0,0,0,0,0,0,0,0
417,13119,261.6908881,0.000219794,0,0,0,0,0,0,0,0,0,0
418,13121,527.5028324,0.00044305,0,0,0,0,0,0,0,0,0,0
419,13123,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
420,13125,0,0,0,0,0,0,0,0,0,0,0,0
421,13127,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,10.93890628,0.002391418
422,13129,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
423,13131,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
424,13133,0,0,0,0,0,0,0,0,0,0,0,0
425,13135,1816.540127,0.001525712,0,0,0,0,0,0,0,0,0,0
426,13137,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
427,13139,1846.288579,0.001550698,0,0,0,0,0,0,0,0,0,0
428,13141,0,0,0,0,0,0,0,0,0,0,0,0
429,13143,240.7179534,0.000202179,0,0,0,0,0,0,0,0,0,0
430,13145,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
431,13147,649.1751769,0.000545242,0,0,0,0,0,0,0,0,0,0
432,13149,0,0,0,0,0,0,0,0,0,0,0,0
433,13151,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
434,13153,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
435,13155,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
436,13157,1640.97078,0.001378252,0,0,0,0,0,0,0,0,0,0
437,13159,41.94586948,3.52E-05,0,0,0,0,0,0,0,0,0,0
438,13161,0,0,0,0,0,0,0,0,0,0,0,0
439,13163,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
440,13165,0,0,0,0,0,0,0,0,0,0,0,0
441,13167,0,0,0,0,0,0,0,0,0,0,0,0
442,13169,0,0,0,0,0,0,0,0,0,0,0,0
443,13171,0,0,0,0,0,0,0,0,0,0,0,0
444,13173,0,0,0,0,0,0,0,0,0,0,0,0
445,13175,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
446,13177,0,0,0,0,0,0,0,0,0,0,0,0
447,13179,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
448,13181,0,0,0,0,0,0,0,0,0,0,0,0
449,13183,0,0,0,0,0,0,0,0,0,0,0,0
450,13185,108.8423295,9.14E-05,0,0,0,0,0,0,0,0,0,0
451,13187,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
452,13189,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
453,13191,0,0,0,0,0,0,0,0,0,0,0,0
454,13193,0,0,0,0,0,0,0,0,0,0,0,0
455,13195,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
456,13197,0,0,0,0,0,0,0,0,0,0,0,0
457,13199,122,0.000102468,0,0,0,0,0,0,0,0,0,0
458,13201,0,0,0,0,0,0,0,0,0,0,0,0
459,13205,0,0,0,0,0,0,0,0,0,0,0,0
460,13207,0,0,0,0,0,0,0,0,0,0,0,0
461,13209,0,0,0,0,0,0,0,0,0,0,0,0
462,13211,459.5580942,0.000385983,0,0,0,0,0,0,0,0,0,0
463,13213,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
464,13215,328.5873481,0.000275981,0,0,0,0,0,0,0,0,0,0
465,13217,709.7179534,0.000596092,0,0,0,0,0,0,0,0,0,0
466,13219,0,0,0,0,0,0,0,0,0,0,0,0
467,13221,0,0,0,0,0,0,0,0,0,0,0,0
468,13223,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
469,13225,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
470,13227,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
471,13229,0,0,0,0,0,0,0,0,0,0,0,0
472,13231,0,0,0,0,0,0,0,0,0,0,0,0
473,13233,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
474,13235,0,0,0,0,0,0,0,0,0,0,0,0
475,13237,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,20.97293474,0.004585016
476,13239,0,0,0,0,0,0,0,0,0,0,0,0
477,13241,0,0,0,0,0,0,0,0,0,0,0,0
478,13243,0,0,0,0,0,0,0,0,0,0,0,0
479,13245,155.6707326,0.000130748,0,0,0,0,0,0,0,0,229.7790471,0.050233345
480,13247,675.911841,0.000567698,0,0,0,0,0,0,0,0,0,0
481,13249,0,0,0,0,0,0,0,0,0,0,0,0
482,13251,0,0,0,0,0,0,0,0,0,0,0,0
483,13253,0,0,0,0,0,0,0,0,0,0,0,0
484,13255,328.5873481,0.000275981,0,0,0,0,0,0,0,0,0,0
485,13257,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
486,13259,0,0,0,0,0,0,0,0,0,0,0,0
487,13261,0,0,0,0,0,0,0,0,0,0,0,0
488,13263,0,0,0,0,0,0,0,0,0,0,0,0
489,13265,0,0,0,0,0,0,0,0,0,0,0,0
490,13267,0,0,0,0,0,0,0,0,0,0,0,0
491,13269,0,0,0,0,0,0,0,0,0,0,0,0
492,13271,0,0,0,0,0,0,0,0,0,0,0,0
493,13273,0,0,0,0,0,0,0,0,0,0,0,0
494,13275,87.86939475,7.38E-05,0,0,0,0,0,0,0,0,0,0
495,13277,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
496,13279,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
497,13281,0,0,0,0,0,0,0,0,0,0,0,0
498,13283,0,0,0,0,0,0,0,0,0,0,0,0
499,13285,6277.500197,0.005272473,0,0,0,0,0,0,0,0,0,0
500,13287,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,10.93890628,0.002391418
501,13289,0,0,0,0,0,0,0,0,0,0,0,0
502,13291,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
503,13293,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
504,13295,240.7179534,0.000202179,0,0,0,0,0,0,0,0,0,0
505,13297,88.77427257,7.46E-05,0,0,0,0,0,0,0,0,0,0
506,13299,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
507,13301,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
508,13303,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,229.7790471,0.050233345
509,13305,0,0,0,0,0,0,0,0,0,0,0,0
510,13307,0,0,0,0,0,0,0,0,0,0,0,0
511,13309,0,0,0,0,0,0,0,0,0,0,0,0
512,13311,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
513,13313,307.6144134,0.000258365,0,0,0,0,0,0,0,0,0,0
514,13315,0,0,0,0,0,0,0,0,0,0,0,0
515,13317,0,0,0,0,0,0,0,0,0,0,0,0
516,13319,0,0,0,0,0,0,0,0,0,0,229.7790471,0.050233345
517,13321,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
518,16001,58.81671884,4.94E-05,0,0,0,0,0,0,0,0,0,0
519,16003,0,0,0,0,0,0,0,0,0,0,0,0
520,16005,0,0,0,0,0,0,0,0,0,0,0,0
521,16007,0,0,0,0,0,0,0,0,0,0,0,0
522,16009,0,0,0,0,0,0,0,0,0,0,0,0
523,16011,0,0,0,0,0,0,0,0,0,0,0,0
524,16013,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
525,16015,0,0,0,0,0,0,0,0,0,0,0,0
526,16017,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
527,16019,96.75562511,8.13E-05,0,0,0,0,0,0,0,0,0,0
528,16021,0,0,0,0,0,0,0,0,0,0,0,0
529,16023,0,0,0,0,0,0,0,0,0,0,0,0
530,16025,0,0,0,0,0,0,0,0,0,0,0,0
531,16027,129.911841,0.000109113,0,0,0,0,0,0,0,0,0,0
532,16029,0,0,0,0,0,0,0,0,0,0,0,0
533,16031,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
534,16033,0,0,0,0,0,0,0,0,0,0,0,0
535,16035,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
536,16037,0,0,0,0,0,0,0,0,0,0,0,0
537,16039,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
538,16041,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
539,16043,0,0,0,0,0,0,0,0,0,0,0,0
540,16045,0,0,0,0,0,0,0,0,0,0,0,0
541,16047,0,0,0,0,0,0,0,0,0,0,0,0
542,16049,0,0,0,0,0,0,0,0,0,0,0,0
543,16051,0,0,0,0,0,0,0,0,0,0,0,0
544,16053,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
545,16055,240.8167188,0.000202262,0,0,0,0,0,0,0,0,0,0
546,16057,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
547,16059,0,0,0,0,0,0,0,0,0,0,0,0
548,16061,0,0,0,0,0,0,0,0,0,0,0,0
549,16063,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
550,16065,0,0,0,0,0,0,0,0,0,0,0,0
551,16067,0,0,0,0,0,0,0,0,0,0,0,0
552,16069,0,0,0,0,0,0,0,0,0,0,0,0
553,16071,0,0,0,0,0,0,0,0,0,0,0,0
554,16073,0,0,0,0,0,0,0,0,0,0,0,0
555,16075,0,0,0,0,0,0,0,0,0,0,0,0
556,16077,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
557,16079,0,0,0,0,0,0,0,0,0,0,0,0
558,16081,0,0,0,0,0,0,0,0,0,0,0,0
559,16083,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
560,16085,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
561,16087,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
562,17001,1574.979198,0.001322825,0,0,0,0,0,0,0,0,20.97293474,0.004585016
563,17003,0,0,0,0,0,0,0,0,0,0,0,0
564,17005,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
565,17007,4516.875441,0.003793724,0,0,0,0,0,0,0,0,10.93890628,0.002391418
566,17009,0,0,0,0,0,0,0,0,0,0,0,0
567,17011,240.7179534,0.000202179,0,0,0,0,0,0,0,0,0,0
568,17013,0,0,0,0,0,0,0,0,0,0,0,0
569,17015,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
570,17017,0,0,0,0,0,0,0,0,0,0,0,0
571,17019,1054.510873,0.000885684,0,0,0,0,0,0,0,0,0,0
572,17021,0,0,0,0,0,0,0,0,0,0,0,0
573,17023,494.4093221,0.000415254,0,0,0,0,0,0,0,0,0,0
574,17025,1728.938906,0.001452136,0,0,0,0,0,0,0,0,0,0
575,17027,0,0,0,0,0,0,0,0,0,0,0,0
576,17029,87.86939475,7.38E-05,0,0,0,0,0,0,0,0,0,0
577,17031,19799.76022,0.016629821,0,0,0,0,0,0,0,0,131,0.028638679
578,17033,0,0,0,0,0,0,0,0,0,0,0,0
579,17035,0,0,0,0,0,0,0,0,0,0,0,0
580,17037,660.2474743,0.000554542,0,0,0,0,0,0,0,0,0,0
581,17039,0,0,0,0,0,0,0,0,0,0,0,0
582,17041,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
583,17043,4722.568701,0.003966486,0,0,0,0,0,0,0,0,10.93890628,0.002391418
584,17045,1782.880432,0.001497441,0,0,0,0,0,0,0,0,0,0
585,17047,1553.101385,0.00130445,0,0,0,0,0,0,0,0,0,0
586,17049,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
587,17051,0,0,0,0,0,0,0,0,0,0,0,0
588,17053,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
589,17055,0,0,0,0,0,0,0,0,0,0,0,0
590,17057,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
591,17059,0,0,0,0,0,0,0,0,0,0,0,0
592,17061,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
593,17063,0,0,0,0,0,0,0,0,0,0,0,0
594,17065,0,0,0,0,0,0,0,0,0,0,0,0
595,17067,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
596,17069,0,0,0,0,0,0,0,0,0,0,0,0
597,17071,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
598,17073,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
599,17075,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
600,17077,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
601,17079,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
602,17081,3486.226999,0.002928082,0,0,0,0,0,0,0,0,0,0
603,17083,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
604,17085,88.77427257,7.46E-05,0,0,0,0,0,0,0,0,0,0
605,17087,0,0,0,0,0,0,0,0,0,0,0,0
606,17089,4567.239433,0.003836025,0,0,0,0,0,0,0,0,10.93890628,0.002391418
607,17091,694.7179534,0.000583494,0,0,0,0,0,0,0,0,0,0
608,17093,473.8778126,0.00039801,0,0,0,0,0,0,0,0,0,0
609,17095,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
610,17097,2646.555508,0.002222842,0,0,0,0,0,0,0,0,0,0
611,17099,380.5672461,0.000319638,0,0,0,0,0,0,0,0,10.93890628,0.002391418
612,17101,561.3057821,0.000471441,0,0,0,0,0,0,0,0,0,0
613,17103,144.7318263,0.00012156,0,0,0,0,0,0,0,0,0,0
614,17105,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
615,17107,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
616,17109,0,0,0,0,0,0,0,0,0,0,0,0
617,17111,2301.475767,0.00193301,0,0,0,0,0,0,0,0,0,0
618,17113,611.251171,0.00051339,0,0,0,0,0,0,0,0,0,0
619,17115,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
620,17117,0,0,0,0,0,0,0,0,0,0,0,0
621,17119,1574.979198,0.001322825,0,0,0,0,0,0,0,0,20.97293474,0.004585016
622,17121,1564.040292,0.001313638,0,0,0,0,0,0,0,0,0,0
623,17123,0,0,0,0,0,0,0,0,0,0,0,0
624,17125,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
625,17127,0,0,0,0,0,0,0,0,0,0,0,0
626,17129,0,0,0,0,0,0,0,0,0,0,0,0
627,17131,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
628,17133,0,0,0,0,0,0,0,0,0,0,0,0
629,17135,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,10.93890628,0.002391418
630,17137,0,0,0,0,0,0,0,0,0,0,0,0
631,17139,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
632,17141,64.72855985,5.44E-05,0,0,0,0,0,0,0,0,0,0
633,17143,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
634,17145,0,0,0,0,0,0,0,0,0,0,0,0
635,17147,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
636,17149,0,0,0,0,0,0,0,0,0,0,0,0
637,17151,0,0,0,0,0,0,0,0,0,0,0,0
638,17153,0,0,0,0,0,0,0,0,0,0,0,0
639,17155,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
640,17157,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,10.93890628,0.002391418
641,17159,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
642,17161,273.5346722,0.000229742,0,0,0,0,0,0,0,0,0,0
643,17163,54.69453139,4.59E-05,0,0,0,0,0,0,0,0,0,0
644,17165,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
645,17167,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,10.93890628,0.002391418
646,17169,0,0,0,0,0,0,0,0,0,0,0,0
647,17171,0,0,0,0,0,0,0,0,0,0,0,0
648,17173,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
649,17175,0,0,0,0,0,0,0,0,0,0,0,0
650,17177,272.6297944,0.000228982,0,0,0,0,0,0,0,0,0,0
651,17179,130.7201421,0.000109792,0,0,0,0,0,0,0,0,10.93890628,0.002391418
652,17181,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
653,17183,98.80830103,8.30E-05,0,0,0,0,0,0,0,0,0,0
654,17185,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
655,17187,0,0,0,0,0,0,0,0,0,0,0,0
656,17189,724.1883692,0.000608246,0,0,0,0,0,0,0,0,0,0
657,17191,0,0,0,0,0,0,0,0,0,0,0,0
658,17193,0,0,0,0,0,0,0,0,0,0,0,0
659,17195,272.6297944,0.000228982,0,0,0,0,0,0,0,0,0,0
660,17197,1025.467349,0.00086129,0,0,0,0,0,0,0,0,10.93890628,0.002391418
661,17199,1651.909686,0.001387439,0,0,0,0,0,0,0,0,0,0
662,17201,1086.881446,0.000912872,0,0,0,0,0,0,0,0,0,0
663,17203,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
664,18001,339.5262544,0.000285168,0,0,0,0,0,0,0,0,0,0
665,18003,7282.117974,0.006116252,0,0,0,0,0,0,0,0,10.93890628,0.002391418
666,18005,6476.011072,0.005439202,0,0,0,0,0,0,0,0,0,0
667,18007,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
668,18009,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
669,18011,300.6908881,0.00025255,0,0,0,0,0,0,0,0,0,0
670,18013,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
671,18015,0,0,0,0,0,0,0,0,0,0,0,0
672,18017,984.3211631,0.000826731,0,0,0,0,0,0,0,0,0,0
673,18019,636.911841,0.000534942,0,0,0,0,0,0,0,0,0,0
674,18021,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
675,18023,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
676,18025,0,0,0,0,0,0,0,0,0,0,0,0
677,18027,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
678,18029,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
679,18031,2068.483642,0.00173732,0,0,0,0,0,0,0,0,0,0
680,18033,4188.765208,0.003518144,0,0,0,0,0,0,0,0,20.97293474,0.004585016
681,18035,822.9966702,0.000691235,0,0,0,0,0,0,0,0,0,0
682,18037,240.7179534,0.000202179,0,0,0,0,0,0,0,0,0,0
683,18039,9329.445059,0.007835802,0,0,0,0,0,0,0,0,0,0
684,18041,250.7519818,0.000210607,0,0,0,0,0,0,0,0,0,0
685,18043,745.161304,0.000625861,0,0,0,0,0,0,0,0,0,0
686,18045,561.3057821,0.000471441,0,0,0,0,0,0,0,0,0,0
687,18047,240.7179534,0.000202179,0,0,0,0,0,0,0,0,0,0
688,18049,98.80830103,8.30E-05,0,0,0,0,0,0,0,0,0,0
689,18051,5335.170714,0.004481011,0,0,0,0,0,0,0,0,0,0
690,18053,1605.986161,0.001348868,0,0,0,0,0,0,0,0,10.93890628,0.002391418
691,18055,0,0,0,0,0,0,0,0,0,0,0,0
692,18057,936.0413052,0.000786181,0,0,0,0,0,0,0,0,0,0
693,18059,104.8646737,8.81E-05,0,0,0,0,0,0,0,0,0,0
694,18061,250.7519818,0.000210607,0,0,0,0,0,0,0,0,0,0
695,18063,360.4991892,0.000302783,0,0,0,0,0,0,0,0,0,0
696,18065,328.5873481,0.000275981,0,0,0,0,0,0,0,0,0,0
697,18067,7477.636772,0.006280468,0,0,0,0,0,0,0,0,0,0
698,18069,537.3934605,0.000451357,0,0,0,0,0,0,0,0,0,0
699,18071,3587.638677,0.003013258,0,0,0,0,0,0,0,0,0,0
700,18073,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
701,18075,526.3211631,0.000442057,0,0,0,0,0,0,0,0,0,0
702,18077,1063.99667,0.000893651,0,0,0,0,0,0,0,0,0,0
703,18079,317.8353663,0.00026695,0,0,0,0,0,0,0,0,0,0
704,18081,1207.175177,0.001013907,0,0,0,0,0,0,0,0,0,0
705,18083,724.1883692,0.000608246,0,0,0,0,0,0,0,0,10.93890628,0.002391418
706,18085,183.6049178,0.00015421,0,0,0,0,0,0,0,0,0,0
707,18087,359.5943113,0.000302023,0,0,0,0,0,0,0,0,0,0
708,18089,10467.233,0.00879143,0,0,0,0,0,0,0,0,66.89646002,0.014624628
709,18091,107.8847758,9.06E-05,0,0,0,0,0,0,0,0,0,0
710,18093,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
711,18095,360.4991892,0.000302783,0,0,0,0,0,0,0,0,0,0
712,18097,5228.276722,0.00439123,0,0,0,0,0,0,0,0,0,0
713,18099,755.4991892,0.000634544,0,0,0,0,0,0,0,0,0,0
714,18101,0,0,0,0,0,0,0,0,0,0,0,0
715,18103,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
716,18105,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
717,18107,868.9201955,0.000729806,0,0,0,0,0,0,0,0,20.97293474,0.004585016
718,18109,572.2446884,0.000480628,0,0,0,0,0,0,0,0,0,0
719,18111,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
720,18113,1639.329518,0.001376873,0,0,0,0,0,0,0,0,0,0
721,18115,0,0,0,0,0,0,0,0,0,0,0,0
722,18117,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
723,18119,0,0,0,0,0,0,0,0,0,0,0,0
724,18121,0,0,0,0,0,0,0,0,0,0,0,0
725,18123,516.2871347,0.00043363,0,0,0,0,0,0,0,0,0,0
726,18125,0,0,0,0,0,0,0,0,0,0,0,0
727,18127,5904.183595,0.004958925,0,0,0,0,0,0,0,0,10.93890628,0.002391418
728,18129,218.9389063,0.000183887,0,0,0,0,0,0,0,0,20.97293474,0.004585016
729,18131,505.3482284,0.000424442,0,0,0,0,0,0,0,0,0,0
730,18133,1524.717953,0.001280611,0,0,0,0,0,0,0,0,0,0
731,18135,547.2940979,0.000459672,0,0,0,0,0,0,0,0,0,0
732,18137,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
733,18139,32.81671884,2.76E-05,0,0,0,0,0,0,0,0,0,0
734,18141,2751.029621,0.00231059,0,0,0,0,0,0,0,0,0,0
735,18143,459.5580942,0.000385983,0,0,0,0,0,0,0,0,0,0
736,18145,1260.543561,0.001058731,0,0,0,0,0,0,0,0,0,0
737,18147,296.6755071,0.000249178,0,0,0,0,0,0,0,0,10.93890628,0.002391418
738,18149,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
739,18151,483.3532029,0.000405968,0,0,0,0,0,0,0,0,0,0
740,18153,88.77427257,7.46E-05,0,0,0,0,0,0,0,0,0,0
741,18155,0,0,0,0,0,0,0,0,0,0,0,0
742,18157,5596.876983,0.004700818,0,0,0,0,0,0,0,0,0,0
743,18159,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
744,18161,0,0,0,0,0,0,0,0,0,0,0,0
745,18163,3725.156529,0.003128759,0,0,0,0,0,0,0,0,0,0
746,18165,0,0,0,0,0,0,0,0,0,0,0,0
747,18167,833.0306987,0.000699663,0,0,0,0,0,0,0,0,0,0
748,18169,165.704761,0.000139175,0,0,0,0,0,0,0,0,0,0
749,18171,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
750,18173,73.8577105,6.20E-05,0,0,0,0,0,0,0,0,0,0
751,18175,0,0,0,0,0,0,0,0,0,0,0,0
752,18177,405.6755071,0.000340727,0,0,0,0,0,0,0,0,0,0
753,18179,540.6755071,0.000454113,0,0,0,0,0,0,0,0,0,0
754,18181,144.7318263,0.00012156,0,0,0,0,0,0,0,0,0,0
755,18183,812.057764,0.000682047,0,0,0,0,0,0,0,0,20.97293474,0.004585016
756,19001,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
757,19003,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
758,19005,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
759,19007,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
760,19009,0,0,0,0,0,0,0,0,0,0,0,0
761,19011,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
762,19013,329.492226,0.000276741,0,0,0,0,0,0,0,0,10.93890628,0.002391418
763,19015,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
764,19017,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
765,19019,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
